"nuSSU","nuLSU","AbdA","Wg","LR","COI","EF1aF1","EF1aF2","ArgK","CAD","Top1","Ubx","Taxon","Genus","Tribe","Subfamily","Family","NCBI.ID","NCBITaxon","Order","Genus_Richness","SampledProp","Diet","Nesting","Foraging","DietMod","NestingMod","ForagingMod","DietModslashboth","DietModslashlower","DietModslashupper","DietModalllower","DietModallupper","DietModanyplant","DietModonlyplant","ForagingModalllower","ForagingModallupper","ForagingModanycanopy","NestingModalllower","NestingModallupper","NestingModanycanopy","DietModonlypred","DietModanypred","DietModonlyomni","DietModanyomni","ForagingModanyground","NestingModanyground"
"NA","NA","KR829193","KR828980","KR829353","NA","NA","NA","KR829772","KR830187","KR830603","KR830394","Pseudomyrmex_beccarii","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","600693","Pseudomyrmex_beccarii","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"AY703519","AY703586","AY703720","KR828981","KR829354","NA","NA","NA","KR829773","KR830188","KR830604","KR830395","Pseudomyrmex_boopis","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","292151","Pseudomyrmex_boopis","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"NA","NA","KR829194","KR828982","KR829355","NA","NA","NA","KR829774","KR830189","KR830605","KR830396","Pseudomyrmex_caeciliae","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","600696","Pseudomyrmex_caeciliae","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"NA","NA","KR829195","KR828983","KR829356","NA","NA","NA","KR829775","KR830190","KR830606","KR830397","Pseudomyrmex_championi","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","600697","Pseudomyrmex_championi","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"AY703520","AY703587","AY703721","KR828987","KR829360","NA","NA","NA","KR829779","KR830194","KR830610","KR830401","Pseudomyrmex_concolor","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","292152","Pseudomyrmex_concolor","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"NA","NA","KR829199","KR828989","KR829362","NA","NA","NA","KR829781","KR830196","KR830612","KR830403","Pseudomyrmex_cretus","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","600702","Pseudomyrmex_cretus","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"NA","NA","KR829200","KR828990","KR829363","NA","NA","NA","KR829782","KR830197","KR830613","KR830404","Pseudomyrmex_crudelis","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","621807","Pseudomyrmex_crudelis","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"AY703522","AY703589","AY703723","KR828991","KR829364","NA","NA","NA","KR829783","KR830198","KR830614","KR830405","Pseudomyrmex_cubaensis","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","292154","Pseudomyrmex_cubaensis","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"NA","NA","KR829201","KR828992","KR829365","NA","NA","NA","KR829784","KR830199","KR830615","KR830406","Pseudomyrmex_curacaensis","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","600703","Pseudomyrmex_curacaensis","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"AY703523","AY703590","AY703724","KR828993","KR829366","KP271186","NA","NA","KR829785","KR830200","KR830616","KR830407","Pseudomyrmex_dendroicus","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","292155","Pseudomyrmex_dendroicus","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"AY703524","AY703591","KR829202","KR828994","KR829367","NA","NA","NA","KR829786","KR830201","KR830617","KR830408","Pseudomyrmex_denticollis","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","292156","Pseudomyrmex_denticollis","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"NA","NA","KR829203","KR828995","KR829368","NA","NA","NA","KR829787","KR830202","KR830618","KR830409","Pseudomyrmex_depressus","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","600704","Pseudomyrmex_depressus","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"NA","NA","KR829204","KR828996","KR829369","NA","NA","NA","KR829788","KR830203","KR830619","KR830410","Pseudomyrmex_duckei","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","600706","Pseudomyrmex_duckei","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"NA","NA","KR829205","KR828997","KR829370","NA","NA","NA","KR829789","KR830204","KR830620","KR830411","Pseudomyrmex_eculeus","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","621811","Pseudomyrmex_eculeus","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"NA","NA","KR829206","KR828998","KR829371","NA","NA","NA","KR829790","KR830205","KR830621","KR830412","Pseudomyrmex_eduardi","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","600707","Pseudomyrmex_eduardi","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"NA","NA","KR829207","KR828999","KR829372","NA","NA","NA","KR829791","KR830206","KR830622","KR830413","Pseudomyrmex_ejectus","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","600708","Pseudomyrmex_ejectus","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"AY703525","AY703592","AY703726","KR829000","KR829373","NA","NA","NA","KR829792","KR830207","KR830623","KR830414","Pseudomyrmex_elongatulus","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","292157","Pseudomyrmex_elongatulus","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"NA","NA","KR829208","KR829001","KR829374","KP271181","NA","NA","KR829793","KR830208","KR830624","KR830415","Pseudomyrmex_elongatus","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","600709","Pseudomyrmex_elongatus","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"NA","NA","KR829209","KR829002","KR829375","NA","NA","NA","KR829794","KR830209","KR830625","KR830416","Pseudomyrmex_ethicus","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","600711","Pseudomyrmex_ethicus","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"NA","NA","KR829210","KR829003","KR829376","NA","NA","NA","KR829795","KR830210","KR830626","KR830417","Pseudomyrmex_euryblemma","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","600712","Pseudomyrmex_euryblemma","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"NA","NA","KR829211","KR829004","KR829377","NA","NA","NA","KR829796","KR830211","KR830627","KR830418","Pseudomyrmex_faber","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","600715","Pseudomyrmex_faber","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"NA","NA","KR829212","KR829005","KR829378","NA","NA","NA","KR829797","KR830212","KR830628","KR830419","Pseudomyrmex_ferox","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","621812","Pseudomyrmex_ferox","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"NA","NA","KR829213","KR829006","KR829379","FJ436818","NA","NA","KR829798","KR830213","KR830629","KR830420","Pseudomyrmex_ferrugineus","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","547995","Pseudomyrmex_ferrugineus","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"NA","NA","KR829214","KR829007","KR829380","NA","NA","NA","KR829799","KR830214","KR830630","KR830421","Pseudomyrmex_fervidus","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","600716","Pseudomyrmex_fervidus","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"AY703526","AY703593","AY703727","KR829008","KR829381","NA","NA","NA","KR829800","KR830215","KR830631","KR830422","Pseudomyrmex_filiformis","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","292158","Pseudomyrmex_filiformis","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"AY703527","AY703594","AY703728","KR829009","KR829382","FJ436819","NA","NA","KR829801","KR830216","KR830632","KR830423","Pseudomyrmex_flavicornis","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","292159","Pseudomyrmex_flavicornis","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"NA","NA","KR829215","KR829010","KR829383","NA","NA","NA","KR829802","KR830217","KR830633","KR830424","Pseudomyrmex_flavidulus","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","600718","Pseudomyrmex_flavidulus","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"NA","NA","KR829216","KR829011","KR829384","NA","NA","NA","KR829803","KR830218","KR830634","KR830425","Pseudomyrmex_fortis","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","621815","Pseudomyrmex_fortis","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"NA","NA","KR829217","KR829012","KR829385","KP271175","NA","NA","KR829804","KR830219","KR830635","KR830426","Pseudomyrmex_gebellii","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","600719","Pseudomyrmex_gebellii","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"AY703528","AY703595","AY703729","KR829013","KR829386","FJ436820","NA","NA","KR829805","KR830220","KR830636","KR830427","Pseudomyrmex_godmani","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","292160","Pseudomyrmex_godmani","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"NA","NA","KR829218","KR829014","KR829387","NA","NA","NA","KR829806","KR830221","KR830637","KR830428","Pseudomyrmex_goeldii","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","600721","Pseudomyrmex_goeldii","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"AY703529","AY703596","FJ436898","KR829015","KR829388","FJ436825","EF013340","EF013502","KR829807","KR830222","KR830638","KR830429","Pseudomyrmex_gracilis","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","219809","Pseudomyrmex_gracilis","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"AY703530","AY703597","AY703731","KR829017","KR829390","FJ436826","NA","NA","KR829809","KR830224","KR830640","KR830431","Pseudomyrmex_haytianus","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","292161","Pseudomyrmex_haytianus","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"AY703531","AY703598","AY703732","KR829018","KR829391","NA","NA","NA","KR829810","KR830225","KR830641","KR830432","Pseudomyrmex_holmgreni","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","292162","Pseudomyrmex_holmgreni","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"NA","NA","KR829220","KR829019","KR829392","NA","NA","NA","KR829811","KR830226","KR830642","KR830433","Pseudomyrmex_hospitalis","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","621818","Pseudomyrmex_hospitalis","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"NA","NA","KR829221","KR829020","KR829393","NA","NA","NA","KR829812","KR830227","KR830643","KR830434","Pseudomyrmex_inquilinus","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","621819","Pseudomyrmex_inquilinus","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"NA","NA","KR829222","KR829021","KR829394","NA","NA","NA","KR829813","KR830228","KR830644","KR830435","Pseudomyrmex_insuavis","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","621820","Pseudomyrmex_insuavis","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"AY703532","AY703599","AY703733","KR829022","KR829395","NA","NA","NA","KR829814","KR830229","KR830645","KR830436","Pseudomyrmex_ita","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","292163","Pseudomyrmex_ita","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"NA","NA","KR829223","KR829023","KR829396","NA","NA","NA","KR829815","KR830230","KR830646","KR830437","Pseudomyrmex_janzeni","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","600724","Pseudomyrmex_janzeni","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"AY703533","AY703600","AY703734","KR829024","KR829397","NA","NA","NA","KR829816","KR830231","KR830647","KR830438","Pseudomyrmex_kuenckeli","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","255796","Pseudomyrmex_kuenckeli","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"NA","NA","KR829224","KR829025","KR829398","NA","NA","NA","KR829817","KR830232","KR830648","KR830439","Pseudomyrmex_laevifrons","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","600725","Pseudomyrmex_laevifrons","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"NA","NA","KR829225","KR829026","KR829399","NA","NA","NA","KR829818","KR830233","KR830649","KR830440","Pseudomyrmex_laevigatus","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","600726","Pseudomyrmex_laevigatus","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"NA","NA","KR829226","KR829027","KR829400","NA","NA","NA","KR829819","KR830234","KR830650","KR830441","Pseudomyrmex_laevivertex","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","600727","Pseudomyrmex_laevivertex","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"NA","NA","KR829227","KR829028","KR829401","NA","NA","NA","KR829820","KR830235","KR830651","KR830442","Pseudomyrmex_lisus","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","1763682","Pseudomyrmex_lisus","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"NA","NA","KR829228","KR829029","KR829402","NA","NA","NA","KR829821","KR830236","KR830652","KR830443","Pseudomyrmex_lizeri","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","1763683","Pseudomyrmex_lizeri","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"NA","NA","KR829230","KR829031","KR829404","NA","NA","NA","KR829823","KR830238","KR830654","KR830445","Pseudomyrmex_longus","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","1763684","Pseudomyrmex_longus","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"NA","NA","KR829231","KR829032","KR829405","NA","NA","NA","KR829824","KR830239","KR830655","KR830446","Pseudomyrmex_lynceus","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","600729","Pseudomyrmex_lynceus","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"NA","NA","KR829232","KR829033","KR829406","NA","NA","NA","KR829825","KR830240","KR830656","KR830447","Pseudomyrmex_maculatus","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","600731","Pseudomyrmex_maculatus","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"NA","NA","FJ436902","KR829034","KR829407","FJ436827","NA","NA","KR829826","KR830241","KR830657","KR830448","Pseudomyrmex_major","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","600672","Pseudomyrmex_major","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"NA","NA","KR829234","KR829035","KR829408","NA","NA","NA","KR829827","KR830242","KR830658","KR830449","Pseudomyrmex_malignus","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","600732","Pseudomyrmex_malignus","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"NA","NA","KR829235","KR829036","KR829409","FJ436829","NA","NA","KR829828","KR830243","KR830659","KR830450","Pseudomyrmex_mixtecus","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","600673","Pseudomyrmex_mixtecus","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"NA","NA","KR829236","KR829037","KR829410","KP271185","NA","NA","KR829829","KR830244","KR830660","KR830451","Pseudomyrmex_mordax","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","621821","Pseudomyrmex_mordax","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
"NA","NA","KR829237","KR829038","KR829411","NA","NA","NA","KR829830","KR830245","KR830661","KR830452","Pseudomyrmex_niger","Pseudomyrmex","Pseudomyrmex","Pseudomyrmecinae","Formicidae","600736","Pseudomyrmex_niger","Hymenoptera","Pseudomyrmex",0.73,"0&1","1","1","0&1","1","1","0&1","0&1","0&1","0","1","1","0","1","1","1","1","1","1","0","1","0","1","0","0"
